index,2023-01-01 00:00:00,2023-01-01 01:00:00,2023-01-01 02:00:00,2023-01-01 03:00:00,2023-01-01 04:00:00,2023-01-01 05:00:00,2023-01-01 06:00:00,2023-01-01 07:00:00,2023-01-01 08:00:00,2023-01-01 09:00:00,2023-01-01 10:00:00,2023-01-01 11:00:00,2023-01-01 12:00:00,2023-01-01 13:00:00,2023-01-01 14:00:00,2023-01-01 15:00:00,2023-01-01 16:00:00,2023-01-01 17:00:00,2023-01-01 18:00:00,2023-01-01 19:00:00,2023-01-01 20:00:00,2023-01-01 21:00:00,2023-01-01 22:00:00,2023-01-01 23:00:00,2023-01-02 00:00:00,2023-01-02 01:00:00,2023-01-02 02:00:00,2023-01-02 03:00:00,2023-01-02 04:00:00,2023-01-02 05:00:00,2023-01-02 06:00:00,2023-01-02 07:00:00,2023-01-02 08:00:00,2023-01-02 09:00:00,2023-01-02 10:00:00,2023-01-02 11:00:00,2023-01-02 12:00:00,2023-01-02 13:00:00,2023-01-02 14:00:00,2023-01-02 15:00:00,2023-01-02 16:00:00,2023-01-02 17:00:00,2023-01-02 18:00:00,2023-01-02 19:00:00,2023-01-02 20:00:00,2023-01-02 21:00:00,2023-01-02 22:00:00,2023-01-02 23:00:00,2023-01-03 00:00:00
97.00953410994867,83.13904136123958,79.55524983522699,85.31708018508544,102.74983427745212,91.1739958755167,89.86295424008787,90.97554986349516,83.30443269673165,88.93669368765637,87.47432697871444,96.66374921101796,87.23281750365997,86.04393879508838,82.27159883682594,88.95713537866025,89.88446586848255,82.57556985597037,91.01427683885623,90.08043185780058,94.14894921624244,95.31184119008957,89.89075439658278,84.40795101044371,85.60812812989285,98.74436086818218,90.93466467417214,99.0124730135676,92.95018838353742,94.40225883930292,95.50455360710647,84.87351706570605,92.70314337636503,85.16345852966468,90.1048215881264,94.9120105504158,86.76710249651052,94.87388039088697,84.76956452093089,98.16299965070266,89.30996256961886,87.68304756307357,85.82906087718746,90.29697787696536,83.84427657327696,90.8295915658498,99.25891816489636,93.00844591242534,88.2555377104496,95.4661611068391
95.21660478292247,104.50300547507894,98.8669195710659,96.63517361360304,99.82687447655324,94.8244659338704,95.31458617143804,104.18206608847672,87.90559401645199,101.11973372773905,95.92293853648422,95.2166915746851,94.10723502803263,97.8379742673813,97.0501399241874,95.39273218147794,94.15166612891244,88.3372473018953,94.44403958816406,95.7009354049086,99.21809342881104,108.4770485361285,95.78165329494522,93.94270922724408,95.68890632380642,100.22820791132295,102.60481262429133,103.50354654661416,104.20055947390794,105.10836520794776,99.06796059614447,110.92819988573264,99.08871016270786,101.60922302435644,107.7415164117171,104.2942406130897,90.45746967014809,101.88930395706836,106.3701835176314,95.54203682422528,106.21165429270395,104.60751580296068,108.77463810344994,99.59338258075503,108.23020386575982,104.2461498981002,112.47538655600128,117.7720458588744,111.72972455322255,106.63653732396814
116.0344112502917,107.64178499224832,100.2792063683437,104.8166256985509,109.01490816300236,109.52935131460572,99.96574835737113,100.31634332131868,104.26880791560092,108.83882887938256,109.669059385956,107.2522711890309,102.56244495267345,115.60747158494482,101.74994115369384,113.80869733885903,111.17714102867625,114.06996733256408,105.63065219024172,107.32327365784316,108.4946781706633,106.01957373119576,109.70911011956368,116.658660456583,102.45856119526512,105.83529308813408,105.47033227920106,109.00374304488268,108.97402901997836,113.68809220519336,110.1690091037514,111.687682244821,112.33735900508078,111.74295542449244,114.20226307563446,110.24277280637992,119.25383604208707,123.89659324208026,114.88502774799628,112.65806990640766,114.80411273929523,106.33795241804222,112.90437516548178,108.50675199499084,114.87156805385963,108.84696073962064,110.9106934997729,103.4292836677999,107.07618574973584,114.86876239525132
108.90083011888126,118.71327041134342,108.7729529205448,115.95531179818248,110.02493044164116,115.90554056611244,106.4467375426027,111.99582692308304,110.17031396906428,118.9557388557274,116.98762702741708,108.6487025991693,113.92946324358218,111.216064249761,119.95971519661516,121.69530185298667,108.25717044218491,119.72507648226538,111.59968443357636,114.57460933449242,116.12190568295355,125.16350744796448,111.17945883243624,120.48906381640931,110.57276611211296,110.3406468724638,116.79760102113887,116.8739313658645,102.71201257798523,122.7782151505356,106.3895912045194,116.4586908450699,123.92794921636518,128.43555328858614,115.6724032015573,110.41917391336784,124.1311653724589,122.09694053775746,115.41714922232072,114.8725864883138,114.45167736220353,116.40126244109624,119.78827673641476,115.45977958993475,116.17203497160686,121.65457463449944,111.11250352248432,116.71943416613948,110.2920825870156,119.28465406296672
109.11449067154712,123.3286094584562,112.37052133596146,110.14406682929746,117.25024003061525,127.68327918844064,122.74122462753148,109.62928911052194,112.57890265311988,117.36826317720704,130.58782841900037,114.74914596194024,114.83539630488085,127.17092240964492,120.55030717957592,124.88080548600612,116.01837635170436,119.18179420937042,126.30225922960813,119.03204566140472,125.40168659347306,121.75094508003662,114.6426657446391,119.78343959523748,124.79416967365889,123.25456203177804,119.7244532283714,110.48338587402,110.97624233675172,112.05191412007514,117.42647253160166,118.1013338408116,112.61610316866602,125.10995780354584,113.6807783817544,113.14705453873714,120.4392505254975,124.8638155669639,130.26277785986127,122.89344198965124,127.87007520999342,113.89885218084537,130.7440406712185,110.62213253076185,117.392571999025,122.69524920277902,111.84412669643687,115.21119550075738,114.39107889616116,118.24184606592266
126.87114170201066,119.81564880177342,117.38252271278108,105.24056584842847,121.95833881821902,123.53504857795576,111.04331902940784,119.16504416525046,120.41948113080714,124.23003385647615,115.73382309603647,114.92956427145523,116.97064578662534,125.62015459141251,124.36010996071612,118.97515175513108,124.11984442410576,107.11468338590392,122.85168848722957,113.23297156899277,127.59342334583886,113.36669623330296,114.35185536636897,121.35366596299173,121.76034125294228,116.156083211633,120.16509436196743,120.70346939166237,120.10881342790658,116.0353174494878,120.49718963623354,124.9142283213718,111.66438387616434,113.49919333906738,117.74166544333858,112.22839679259046,108.39487359497612,122.77813775343648,106.06747744630192,115.0966766162866,120.79876875862315,118.23129936685504,114.85361369842464,111.19304041959828,118.28828379103372,111.5140187566046,117.671051222707,116.92973647612284,116.86244697290604,112.78620888335324
126.04176650828956,117.53508257640132,114.22625568607754,116.8153389769968,111.4943112074788,113.30619052309753,127.0668794537987,111.13842879737,114.4530218443212,112.42642646400384,109.37237273716364,116.53809918038164,114.47572074433072,118.7077498508435,118.06333826801442,118.37041878265198,109.13090539030624,116.78039338844472,116.75425379497074,108.17354267557248,111.53540732413992,105.69624345403984,116.17193223069933,115.99466160858736,119.66582396748716,111.2132242462633,114.45653334509856,116.97860719251447,108.1100139250244,107.18799542493886,107.94057057048254,109.644536874713,106.87311870386834,107.66050337044685,115.29686103338354,110.24210389757565,112.08780626745198,107.63015026602687,107.13028642357392,111.46724913175036,110.49613148914963,113.58111485589912,116.02353701841923,105.88194811584349,113.46743317116328,103.5840630105602,119.17267052853774,104.6920579805794,111.8956681488888,102.82440472471008
107.3174153976946,115.62298955096652,103.62146608502356,118.5458081525929,107.31263580715294,112.03097759690162,108.97982222065832,109.06228622805423,99.45782480091609,104.03477675481646,112.18892918475174,104.29682487294296,106.52137226129484,97.89829828827072,102.75515664257073,110.86532486336571,98.64354218315988,108.44813881780128,105.5572013714669,103.29363253192118,102.87843830064284,101.62713491265956,101.8762418909535,108.3382218386725,101.33235591877414,112.3332309221999,104.59531596247488,100.01840755492375,107.568320165191,105.62247263295409,94.03336243269304,96.93290868092726,101.32897384571572,93.7886545776116,111.95979164770684,105.41859992134778,101.0409406445832,99.19412699889874,97.70930543534764,90.68735595394976,91.64299066933216,109.61277397045474,107.77496915842796,96.82789215725288,104.04661606278675,101.83861294324426,102.22790712530734,91.78062632485684,89.66578290660256,104.41993127721588
88.4109045311545,97.36703450190684,96.07028631737523,95.40904841705104,99.08329209034387,93.92455997611566,99.09295286729228,97.62209520642404,107.21233146449056,89.59430308395517,96.47072387023744,98.2845016530277,94.64954857365576,89.05037866492727,101.8258882358335,97.03011296356924,88.81649111279175,97.15033372452876,103.27134880282,94.38898801893735,94.36709759833153,102.02634266582676,89.14313669464741,102.44215760140872,98.47891432110724,88.80386556813359,89.89487562302376,90.42409441511006,83.69297204564504,93.9765017376952,88.09349189980524,93.78582012253952,85.66395509200342,96.5501350612534,95.44040416235832,88.0409114940006,93.18742905706972,91.6235255667834,98.44104056480036,85.6886674933292,89.91200835774845,87.29345049456978,90.54528230016108,92.81285177656969,86.7137266373174,87.97951690949135,94.45855852519448,96.24432359632377,91.75568254726748,88.4297622884968
-0.4661938420742986,1.1463027075046304,0.5556341029098436,-3.147801525632456,1.3449706648160056,-1.470889328594874,-2.533572516651004,-2.986339425867101,-0.031808341966238,-1.5825982739147542,-4.152222618977895,-0.1663604631230709,-0.380541069171131,0.3508484213338905,-0.5570952073840535,4.409410077805307,1.835475390168082,-0.1483757963921037,0.7736472260061757,3.780236285941647,2.914246624471984,-1.7413725776990137,-0.8474800205521578,-0.4125425968955296,0.3218012993295837,0.0604048454991665,1.3693198110234563,2.8227939733891274,3.206721980166373,0.7978567656528702,-1.7678855360072905,-0.5292683321919316,0.5620520223415413,-0.8384172668510634,3.98341967510493,-0.6073303654097042,3.035927891272208,-1.5119088581932243,3.216304104494009,1.6734145386167807,5.027063406607104,-0.2110731610406078,0.9738725008789132,1.4112869493312732,1.897202061901578,1.5602905904472708,1.6489451704843283,1.6662272655810266,-1.7399573627585303,4.439121455667989
8.22477563776987,3.1490947617545286,0.3311009068860149,0.5835753909560784,3.929050706485839,3.52369170444924,2.2342225816961263,4.359661594611224,-1.2248671906060795,4.461077207415201,3.478525332192789,1.0611570714865886,0.2364552463417344,3.395807718644408,6.0176794767387305,2.797066789259185,1.5979332708376242,3.735929873625859,7.045147023650351,4.316053079580886,4.58230747992232,5.999150825494666,4.548718402371248,2.091714239333345,0.2145737999076313,1.9104475141972292,1.594351193608455,5.172470092876509,5.50060000660212,4.3050980773849306,1.4666200503176583,7.627248101907446,3.2716836764249275,5.361116174757228,4.302853877603323,4.671581220754084,5.4406723109851,2.962314031152451,7.015209256934737,1.295443620279909,2.427391892432736,7.13941330322872,5.784614126813548,9.73543685001752,4.8414055920109655,8.15561334767294,1.089847239477998,2.0278249084604654,6.695955979738853,1.4742193037259843
4.610269790986027,7.3894732223493715,6.107447634082441,5.177345595794314,4.306990267546575,5.659707004439184,6.459802050056365,4.033566681382991,6.1488774614295005,7.612316943852877,5.060549238905789,5.69180125583686,6.573163273611162,6.7583240878351445,7.462612851702586,3.727005843791857,4.747960801035186,4.872098471756549,4.098081575580553,2.359128113240327,-0.5029518765894094,8.446961479562017,2.998320097211021,9.289174409567972,7.685025183439132,5.44487949664375,7.539150515935774,7.2066228497838,4.20285768052686,6.426500909197196,4.546828961423523,7.864812560898741,5.176164703007832,6.463397584263312,6.427108868685208,6.999914757835521,10.131916969034853,6.374935691145021,9.342761190855938,7.916950945627033,9.843812099080171,6.380185487427418,8.499379591046244,7.038621111956475,1.22842116488078,5.077570087216307,8.47206119921281,8.389887189917355,4.817452630137561,7.898192555133464
8.514027960558519,7.488226418082345,9.065244882926882,8.842768273515196,7.637420548898294,6.736108120029521,9.892890991992829,8.7841820536155,5.145042602847313,8.399753270120733,5.705958589092541,6.128922193199708,6.804288037336835,8.247904629477564,8.95717936339078,7.440374479775715,7.57794307572084,7.351871047754996,10.503435682583666,2.7525714512591524,7.891153689158943,11.64852814932329,9.643068709163384,11.192353139792909,4.640210989686863,6.274260295820514,9.836905090181745,11.960120045374197,6.626436475219453,8.183435393545913,9.811937292743,6.154062264883665,10.152491628271076,3.807789861086686,10.19368813813892,7.269089323483574,8.414114928276483,10.663127255233295,10.303913720393911,9.44349705075605,11.447590612780209,6.159207534321912,10.018438352612437,8.079319397942694,11.545772647069684,11.133893899032,11.25650624753782,13.15062352527413,12.162604974779866,9.645117292413138
10.007474303035016,11.261936821483513,10.38245945960577,11.570506803979596,5.749569360664153,14.021867297846892,10.432367477422952,7.11542969857524,8.582823707243367,6.201806358122015,8.330040350139008,10.27606370328099,13.640039835599415,11.482009831500262,11.176431934639863,8.490551718329339,9.16184019950379,9.367005474116471,9.498653686538702,10.257887208463751,10.45898888757805,10.382904313807366,9.768462650574149,11.431267492785617,10.582381644477662,8.070126768816808,11.380074955827183,11.12783336579821,8.252156506301061,10.278858568068388,12.70565663353423,9.288661684240154,9.127253472154626,11.011894417678183,12.957576251335642,15.382416943207154,13.12968252151918,14.03151734217408,12.60530716891524,10.591730002676504,13.315434165205838,11.890845964205822,12.86617978776814,10.27010250946024,13.145103813891826,12.021245868730473,12.77482780668048,12.192216012712098,11.858006181729047,13.43184402169928
11.700330254729383,9.385186301807384,8.864672461247723,13.03149580151662,11.818277083255,9.304564407898663,13.025882746920374,12.675113752916143,11.913685726467447,13.456581599324668,15.64320103322862,15.63224450043334,13.400642399330284,12.993742297437455,13.528683628436577,13.88127712881196,12.776716959197204,13.712449483269568,10.26615427132982,13.626161230156992,14.467140703562723,12.583879679550751,13.422668325041418,11.440652902261416,11.213086547795086,14.185393919682149,12.354687782338582,10.310212540711817,11.69035731564503,12.031205776379826,15.563175009477495,14.422292086801,12.370909717799512,12.988632354221846,16.838383046428667,16.136469134658167,12.078193458350658,16.691416083617018,14.253156797514794,16.063687716576954,14.1878986045115,16.936222962048916,12.295373391535016,14.153763801901633,17.14763427051295,9.97954846837024,14.722692006565884,14.07777222511849,16.284237376002405,17.104791835786912
16.475582653628944,15.54706557185956,15.196244211305835,14.47974392220537,15.63516045826448,18.184574924436287,13.654290718760237,14.56120241511722,15.2643954702818,17.467330823856805,15.962120194619928,17.53252935665595,17.68383559662282,16.849739317305627,13.58772848258461,19.0879535895592,18.64057715800122,15.992945966870542,13.152375430948808,12.844969650217251,16.524647269123438,14.662565181804496,12.68173784939536,13.007434767440165,15.2762510695562,16.656125413888223,19.12774241834797,17.33480791506005,15.65360735547359,17.226365581812065,17.097651687693833,18.045656980958448,16.53673238944889,18.73906216869089,18.36562031717169,16.932166774043907,16.57836810428501,18.70636382484772,15.48996828070284,13.95374130868018,13.992421033649029,15.47431811688805,18.436421714671617,16.32156945794744,17.62624922283967,16.27667512550513,16.342602585349386,15.31644001834506,17.233626166586042,17.117139995909554
18.34284756388116,18.142962781591,17.223322855700793,14.655489977547315,19.858876652874272,17.59767908969172,17.97710319760561,21.068857999489985,19.73436217110982,18.86086636560143,18.013406443276367,18.044776970399763,18.598347113561843,18.98198161988143,21.641021729786488,23.21480043379389,18.89883992912542,14.061816224281102,16.51492947183498,22.091462232212,19.95582377503001,19.42066154305856,18.284942795809098,16.2906245502167,22.074298228209724,17.12234826582059,20.27744245189537,16.267465329360583,18.488221549262366,20.9548832298749,18.51963067408543,18.332169318337016,19.140391655816483,16.497163384299313,16.17092540512719,20.697742234657127,18.47489946808372,20.782338890532284,21.655785453720835,21.8667546874604,16.27750295036684,18.17391099306177,20.69479023370723,20.775673013476972,24.2185948881123,17.954542703303606,22.156156622728016,20.61441908994695,16.63944818659298,18.87433949651678
20.54507604466667,16.661336653477537,15.972308110176828,16.647685012896883,20.7384875303889,19.30093575280339,19.080408925693085,19.199126700038917,17.572175597104543,19.557664104790256,16.87972442437685,22.945852849288386,24.005280061975057,16.018543243892328,19.782461402072546,19.96274790950117,20.47185180758677,22.87393171961967,19.988499356533055,20.794468045508395,26.9791309486238,20.848485255860457,24.65360084171993,22.17514648594884,20.11380323506952,19.82980329692041,21.306776131321907,19.11842512187826,19.693689488630024,20.625350269419915,22.10820860537598,25.22356599505367,20.6517127680251,22.594707764427906,18.46592602855762,23.892349053546408,18.378456671967918,23.468644816074743,21.76007201535832,21.730666086492395,21.421492586184364,19.46956682328788,19.62558110238452,23.84521248425014,22.246095782585,21.657158801909752,23.20911822359444,22.57499293881488,20.836559322542666,27.39446492415764
24.00403527952874,22.826709719291685,21.595400018194745,24.578192051061052,21.147586983270536,21.02922329083425,26.20947409430359,22.934223225014293,21.3962245494927,22.98434436905233,24.723396130719777,24.31558198098346,25.07164764929603,20.67406136769421,25.121521546572914,22.915155721170983,23.50152485673108,25.79236236066293,24.828874769966006,24.175578435382832,19.55553015722962,23.482569862813,22.054272848482626,25.0957642824684,25.705640097795047,23.16971172820825,22.48974087224645,26.98647546490574,22.717628789896537,21.584898959901476,22.358681717986137,22.964075297845657,22.40139801822503,25.86495694073032,19.828397333076204,22.509153451383217,24.2293294334146,24.794866814378963,27.808094099473596,27.56494990000185,21.323050212635444,20.758478693435418,24.674567149366624,23.3283042017485,22.34067204075836,24.807016569696085,25.286219461493697,23.19693799558652,23.676755434849937,23.45089192019968
24.202042542582465,26.157963273854552,22.969313402821957,23.89380518817997,24.426660939054223,25.261770464965,25.877294311150276,29.45989105639696,26.569676860642208,26.66733816955381,24.992299498966453,23.615843984180717,24.569197595926063,24.255010695245893,26.51018707683486,22.473212928528312,27.01089326500032,25.641396697003827,27.392622391304,24.52815959766743,24.223286596341534,25.262738637999192,25.26482762061848,27.78887299832604,27.81983589234036,30.086322443347115,25.33534203729053,19.68127518340119,25.60758128036479,26.93779232689319,27.955587908630864,27.183785119144016,25.63407156044723,30.10500539150779,24.659255125602275,26.227487079653105,24.667007145105213,26.91603040105722,30.104938444472666,26.695125129179356,26.75742732284007,23.68515306032256,26.55314275554513,29.47815127724388,26.72675489591308,26.641696849452657,29.53875647901392,26.75024915143625,30.011534691881675,24.90819828670199
