index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25.0,21.0,29.0,20.0,23.0,27.0,28.0,26.0,26.0,21.0,25.0,24.0,27.0,23.0,22.0,23.0,19.0,21.0,18.0,28.0,23.0,29.0,22.0,22.0,27.0,25.0,19.0,28.0,22.0,27.0,23.0,23.0,22.0,25.0,25.0,27.0,24.0,22.0,22.0,21.0,27.0,21.0,27.0,26.0,24.0,19.0,29.0,20.0,23.0,27.0
28.0,27.0,21.0,22.0,20.0,26.0,27.0,25.0,21.0,20.0,18.0,29.0,25.0,29.0,27.0,23.0,21.0,28.0,20.0,26.0,21.0,29.0,19.0,21.0,28.0,23.0,28.0,24.0,24.0,19.0,20.0,29.0,26.0,25.0,28.0,29.0,28.0,29.0,24.0,22.0,21.0,23.0,20.0,29.0,27.0,22.0,19.0,24.0,20.0,19.0
24.0,26.0,24.0,20.0,22.0,22.0,22.0,28.0,26.0,20.0,21.0,27.0,19.0,28.0,27.0,22.0,19.0,29.0,22.0,23.0,23.0,18.0,22.0,22.0,26.0,25.0,21.0,22.0,19.0,19.0,28.0,26.0,19.0,19.0,27.0,29.0,23.0,24.0,18.0,18.0,28.0,29.0,25.0,25.0,23.0,28.0,19.0,27.0,28.0,24.0
37369.0,22151.0,14841.0,47909.0,43162.0,14812.0,35400.0,26505.0,21704.0,32210.0,7028.0,48390.0,23514.0,36914.0,18086.0,9051.0,37568.0,46720.0,25694.0,41550.0,40144.0,27733.0,49883.0,34038.0,10014.0,19774.0,16979.0,16299.0,37984.0,26691.0,39967.0,22666.0,20805.0,14856.0,47697.0,46935.0,17705.0,26528.0,15678.0,29057.0,31958.0,29350.0,22281.0,21916.0,25412.0,22301.0,22248.0,15071.0,5375.0,39430.0
26296.0,27128.0,26318.0,32818.0,30673.0,26822.0,17115.0,29185.0,23478.0,46224.0,31057.0,19273.0,5542.0,49748.0,32347.0,47693.0,39573.0,30030.0,19401.0,29603.0,17820.0,21808.0,47743.0,31585.0,27869.0,45459.0,10402.0,17254.0,23263.0,14137.0,24882.0,7460.0,40386.0,32209.0,19089.0,10487.0,24133.0,47578.0,14498.0,29994.0,42490.0,19740.0,26501.0,41019.0,32958.0,34128.0,41854.0,16988.0,35460.0,42705.0
20047.0,23338.0,11543.0,49257.0,47822.0,32301.0,18176.0,16371.0,43226.0,36336.0,33282.0,24174.0,10425.0,11742.0,22787.0,12559.0,12107.0,5124.0,41248.0,23863.0,17856.0,24556.0,17582.0,40332.0,45502.0,49329.0,23198.0,48176.0,31177.0,47022.0,41368.0,5328.0,45951.0,48749.0,12706.0,7735.0,36716.0,18379.0,35285.0,39314.0,48599.0,8769.0,14822.0,20693.0,25317.0,17469.0,26453.0,16264.0,38415.0,42252.0
6307.0,10119.0,49880.0,34311.0,23722.0,42726.0,46556.0,24403.0,39822.0,13751.0,38971.0,20067.0,41134.0,30184.0,14367.0,13906.0,19038.0,46463.0,45775.0,41370.0,42858.0,28858.0,32971.0,20617.0,25449.0,30751.0,47984.0,48994.0,9148.0,20905.0,40667.0,9658.0,18246.0,28815.0,11739.0,33977.0,40638.0,12818.0,44290.0,42849.0,35808.0,35400.0,45296.0,41547.0,29514.0,41597.0,19798.0,30018.0,31567.0,43400.0
16614.0,27771.0,44046.0,40742.0,5257.0,49851.0,16006.0,41342.0,22770.0,30438.0,8762.0,30354.0,26927.0,35175.0,45715.0,47177.0,21882.0,19084.0,49021.0,14319.0,42964.0,10849.0,11993.0,37167.0,20906.0,19841.0,47144.0,22427.0,8088.0,9767.0,44619.0,31003.0,8881.0,44719.0,29378.0,16712.0,25518.0,42678.0,41952.0,29209.0,7098.0,49541.0,40077.0,32444.0,36706.0,11739.0,14331.0,49887.0,34654.0,45597.0
18833.0,27017.0,24466.0,18347.0,29578.0,27166.0,39247.0,20614.0,49902.0,30806.0,23594.0,33755.0,39681.0,40770.0,43883.0,35834.0,34443.0,49604.0,22327.0,20965.0,12130.0,48681.0,21134.0,37366.0,29537.0,33633.0,28718.0,15339.0,16338.0,8375.0,31924.0,44285.0,49236.0,16593.0,24976.0,12776.0,10164.0,48685.0,18699.0,9434.0,33022.0,10402.0,44244.0,33766.0,36649.0,48350.0,38414.0,48338.0,15522.0,8658.0
32460.0,12603.0,37240.0,26357.0,8187.0,42921.0,27342.0,6174.0,9052.0,7756.0,5372.0,42767.0,49652.0,10344.0,46553.0,26414.0,13950.0,7924.0,34008.0,36760.0,32780.0,36173.0,38273.0,48339.0,39452.0,38923.0,30990.0,21664.0,15756.0,34470.0,44352.0,38969.0,25107.0,8952.0,47444.0,38267.0,22686.0,24345.0,26732.0,49004.0,31487.0,16171.0,40014.0,46226.0,9923.0,35611.0,11573.0,49087.0,37243.0,29925.0
29243.0,23857.0,37412.0,10418.0,19952.0,45119.0,7705.0,29987.0,30533.0,44197.0,10397.0,16370.0,28595.0,34868.0,18242.0,25798.0,36028.0,38685.0,10810.0,48333.0,35570.0,39608.0,32351.0,16203.0,10869.0,13431.0,35332.0,21333.0,35300.0,45046.0,13799.0,10255.0,6211.0,27298.0,43456.0,32271.0,41732.0,11022.0,26705.0,41205.0,18482.0,34991.0,48761.0,21321.0,42748.0,12856.0,10812.0,45786.0,40508.0,15067.0
18024.0,35797.0,32372.0,45653.0,45545.0,18924.0,15203.0,35129.0,10567.0,29438.0,43071.0,6024.0,14070.0,26789.0,7377.0,41792.0,17897.0,6028.0,15983.0,5219.0,10668.0,19763.0,6850.0,18815.0,12713.0,17727.0,16933.0,43329.0,39458.0,18514.0,15997.0,42600.0,46140.0,40568.0,11132.0,26534.0,6470.0,15723.0,24109.0,26304.0,34268.0,41797.0,40628.0,44355.0,21460.0,34294.0,35667.0,33617.0,27964.0,46947.0
37332.0,40124.0,25285.0,31731.0,39439.0,22494.0,34507.0,22244.0,10362.0,41265.0,31136.0,48708.0,7404.0,21757.0,41151.0,18193.0,13054.0,45047.0,6651.0,35104.0,11210.0,22627.0,43077.0,10514.0,19694.0,19169.0,21206.0,22410.0,19935.0,9756.0,37883.0,20894.0,37114.0,40073.0,44084.0,5796.0,10593.0,45835.0,35217.0,10701.0,35205.0,45964.0,18390.0,38670.0,40081.0,49958.0,14024.0,7166.0,43455.0,11148.0
40724.0,41393.0,46412.0,9840.0,41485.0,23570.0,13440.0,17440.0,17926.0,21356.0,44006.0,30444.0,23500.0,44449.0,33943.0,34675.0,42951.0,29991.0,11580.0,7228.0,26657.0,44850.0,21065.0,25023.0,43514.0,43274.0,32189.0,12792.0,22614.0,23562.0,15857.0,14098.0,26658.0,6209.0,36029.0,10461.0,36060.0,40691.0,33269.0,26805.0,32606.0,17333.0,34433.0,28914.0,21868.0,8254.0,16936.0,26447.0,40688.0,14284.0
32238.0,28135.0,49534.0,18396.0,28551.0,38728.0,22995.0,48927.0,18990.0,16464.0,44915.0,25533.0,9154.0,33610.0,27110.0,20726.0,28151.0,26570.0,29724.0,37370.0,17979.0,23310.0,11607.0,17915.0,22671.0,42939.0,22368.0,23713.0,11570.0,13497.0,5339.0,42826.0,22849.0,19905.0,13196.0,43615.0,8234.0,33426.0,33856.0,22318.0,26223.0,22279.0,12037.0,42787.0,49798.0,44058.0,32347.0,15801.0,9246.0,29142.0
22167.0,25937.0,36382.0,41166.0,19185.0,37965.0,42534.0,36385.0,42579.0,9082.0,6225.0,48841.0,46116.0,39545.0,33656.0,22821.0,13034.0,30809.0,8753.0,13269.0,9232.0,42600.0,20710.0,35054.0,30488.0,31950.0,6712.0,39077.0,40029.0,7407.0,25447.0,35609.0,49066.0,11948.0,6360.0,16231.0,40512.0,13693.0,45882.0,28894.0,11041.0,9724.0,43147.0,22199.0,34695.0,27875.0,24301.0,40201.0,13881.0,30199.0
27044.0,35524.0,48090.0,45849.0,30185.0,12645.0,12303.0,42305.0,17338.0,26199.0,32586.0,31413.0,11411.0,32535.0,41031.0,22208.0,8195.0,26582.0,26588.0,23295.0,21064.0,19054.0,18381.0,37682.0,8456.0,5346.0,6450.0,47076.0,30047.0,33580.0,37683.0,33306.0,47505.0,21328.0,15127.0,28484.0,37889.0,16135.0,15244.0,39690.0,29511.0,44084.0,46461.0,27239.0,47598.0,5069.0,5216.0,26356.0,47050.0,9108.0
2199.0,3913.0,3478.0,4220.0,4858.0,4325.0,4687.0,979.0,3894.0,4802.0,2870.0,3418.0,3233.0,199.0,3045.0,1486.0,505.0,1713.0,1673.0,2527.0,2124.0,2711.0,2849.0,1493.0,3477.0,2131.0,3535.0,2859.0,677.0,3143.0,364.0,3925.0,581.0,3336.0,4726.0,2226.0,4498.0,2116.0,4115.0,3520.0,3598.0,293.0,2943.0,3356.0,4626.0,3185.0,2775.0,3497.0,2460.0,1540.0
657.0,569.0,1329.0,3300.0,3776.0,3510.0,3204.0,4358.0,3589.0,2677.0,1402.0,3988.0,2782.0,3510.0,1578.0,2300.0,3039.0,444.0,650.0,1522.0,4230.0,1611.0,984.0,2195.0,4125.0,4529.0,280.0,4227.0,4135.0,4801.0,2008.0,2690.0,3535.0,4075.0,3471.0,2438.0,3279.0,4958.0,3066.0,3075.0,1698.0,3469.0,3626.0,2973.0,3060.0,2750.0,4204.0,4180.0,1166.0,1888.0
667.0,594.0,4831.0,2858.0,1829.0,433.0,3999.0,3246.0,3083.0,3065.0,4693.0,1445.0,1043.0,449.0,3704.0,1685.0,1733.0,2699.0,1607.0,4881.0,1035.0,2876.0,2244.0,540.0,4391.0,3586.0,4368.0,3137.0,4626.0,1821.0,2251.0,2365.0,4594.0,4828.0,2066.0,4832.0,1623.0,3559.0,3650.0,2015.0,1297.0,2735.0,2166.0,3309.0,3566.0,4183.0,153.0,2097.0,4332.0,1658.0
1618.0,2284.0,1579.0,3676.0,3864.0,2007.0,1764.0,4397.0,2999.0,1320.0,3012.0,4664.0,2347.0,1534.0,2080.0,1666.0,2070.0,3506.0,278.0,365.0,3319.0,3238.0,2193.0,4724.0,4628.0,3690.0,4110.0,2590.0,316.0,4110.0,2094.0,3956.0,4368.0,387.0,574.0,2376.0,1564.0,2784.0,824.0,471.0,3281.0,3430.0,1055.0,3029.0,2983.0,1542.0,4682.0,3269.0,982.0,1298.0
403.0,3151.0,4116.0,1418.0,3779.0,804.0,4026.0,3484.0,3722.0,2513.0,3685.0,1742.0,991.0,1141.0,4764.0,1000.0,2399.0,2347.0,1506.0,4857.0,2011.0,4090.0,4379.0,177.0,3916.0,225.0,338.0,4347.0,2181.0,1004.0,3457.0,4307.0,4735.0,4769.0,1222.0,865.0,2500.0,3038.0,2361.0,3918.0,4661.0,2217.0,963.0,4606.0,4886.0,2588.0,468.0,1438.0,3234.0,964.0
3684.0,1458.0,4951.0,500.0,2654.0,2380.0,2078.0,4318.0,615.0,3545.0,4258.0,1941.0,1524.0,3063.0,3914.0,2359.0,4746.0,1473.0,2938.0,2674.0,664.0,816.0,4002.0,2678.0,491.0,620.0,3005.0,2550.0,4618.0,2645.0,2764.0,252.0,1363.0,2711.0,3563.0,1943.0,4933.0,4781.0,4754.0,3542.0,3012.0,2638.0,420.0,4172.0,639.0,3393.0,2244.0,960.0,699.0,543.0
1749.0,449.0,4994.0,4558.0,266.0,4057.0,1772.0,1290.0,718.0,1170.0,2904.0,2727.0,3454.0,3212.0,3924.0,1489.0,2269.0,4236.0,661.0,3151.0,1644.0,138.0,2202.0,642.0,2003.0,2393.0,1520.0,4941.0,1178.0,1100.0,636.0,2055.0,4560.0,2620.0,880.0,3568.0,4101.0,1619.0,1728.0,2130.0,4820.0,1490.0,641.0,1964.0,563.0,461.0,1403.0,3435.0,295.0,120.0
1967.0,4954.0,643.0,235.0,1772.0,3942.0,4510.0,2250.0,216.0,4077.0,3499.0,2700.0,1716.0,1097.0,2204.0,4887.0,1821.0,203.0,2705.0,4185.0,1222.0,970.0,110.0,1442.0,3090.0,682.0,4409.0,1239.0,4356.0,3513.0,1774.0,4090.0,4277.0,3091.0,4066.0,4470.0,4114.0,3085.0,4505.0,1591.0,3035.0,2731.0,3441.0,2680.0,4673.0,357.0,1283.0,3613.0,1198.0,4526.0
1434.0,4927.0,2406.0,1032.0,472.0,456.0,1092.0,1469.0,3000.0,1629.0,3564.0,354.0,3409.0,2891.0,2209.0,238.0,4187.0,105.0,4893.0,1965.0,4471.0,4810.0,4736.0,2924.0,3308.0,871.0,4134.0,4487.0,2762.0,1386.0,3623.0,4792.0,3496.0,2353.0,3438.0,4043.0,1713.0,1264.0,2482.0,2143.0,2835.0,4859.0,2260.0,3380.0,4122.0,2360.0,1938.0,3546.0,1359.0,4019.0
3644.0,4749.0,801.0,1128.0,2686.0,3868.0,2404.0,2886.0,1558.0,4769.0,4187.0,2807.0,2531.0,3115.0,2886.0,4663.0,4679.0,374.0,1434.0,4703.0,1108.0,1808.0,1591.0,974.0,2354.0,3402.0,4848.0,4947.0,3479.0,4156.0,353.0,3084.0,432.0,2569.0,4904.0,4509.0,2703.0,2984.0,1869.0,4315.0,2214.0,540.0,2353.0,3880.0,3038.0,3602.0,4098.0,4140.0,2667.0,792.0
3455.0,2292.0,3974.0,190.0,4059.0,2960.0,1999.0,2995.0,3279.0,2989.0,915.0,1432.0,1311.0,1208.0,531.0,3364.0,3711.0,4829.0,1281.0,4882.0,1562.0,4703.0,2102.0,4442.0,4960.0,820.0,3057.0,2443.0,130.0,3259.0,3591.0,4689.0,3785.0,4186.0,882.0,1637.0,1945.0,3968.0,3796.0,2440.0,369.0,1363.0,234.0,278.0,671.0,4679.0,2245.0,1236.0,2482.0,626.0
4668.0,4810.0,4502.0,4622.0,2546.0,3634.0,2795.0,978.0,1180.0,2326.0,4183.0,1414.0,4846.0,934.0,3017.0,1676.0,276.0,2529.0,3862.0,1331.0,3746.0,3863.0,1167.0,3074.0,4550.0,4286.0,2176.0,224.0,2963.0,1223.0,2529.0,4780.0,3301.0,136.0,1758.0,1382.0,2165.0,2855.0,1333.0,1526.0,3537.0,3859.0,607.0,970.0,1901.0,4422.0,350.0,2197.0,759.0,1139.0
2205.0,1432.0,1143.0,311.0,3389.0,4106.0,590.0,2278.0,2240.0,3934.0,984.0,3054.0,3539.0,3147.0,1046.0,1855.0,3516.0,4713.0,219.0,829.0,2890.0,4434.0,3655.0,1821.0,4419.0,2615.0,4850.0,876.0,2103.0,4038.0,4012.0,515.0,157.0,3403.0,4394.0,435.0,4971.0,4621.0,2611.0,3146.0,2233.0,3572.0,280.0,900.0,4718.0,515.0,2185.0,4728.0,3044.0,1248.0
3455.0,2064.0,1172.0,4215.0,3421.0,1950.0,1207.0,3985.0,3596.0,4127.0,4515.0,4014.0,4442.0,2500.0,2445.0,2981.0,1381.0,4713.0,4053.0,4471.0,1498.0,1368.0,773.0,594.0,2327.0,1153.0,222.0,483.0,2211.0,4073.0,3749.0,2467.0,4601.0,1826.0,3036.0,3083.0,2361.0,1661.0,748.0,895.0,3435.0,4435.0,2385.0,1496.0,227.0,166.0,2007.0,412.0,1375.0,2451.0
8347.0,5434.0,5592.0,5566.0,627.0,7259.0,4712.0,9724.0,6635.0,7757.0,3419.0,8945.0,3118.0,8639.0,4217.0,7016.0,760.0,3944.0,326.0,8050.0,5560.0,7449.0,7160.0,9988.0,2955.0,5630.0,7853.0,7903.0,4525.0,1978.0,2276.0,3318.0,8830.0,76.0,5438.0,7503.0,9136.0,1353.0,5049.0,184.0,5644.0,3392.0,368.0,3606.0,7329.0,5240.0,8757.0,3743.0,6285.0,9661.0
6160.0,7175.0,3128.0,8007.0,3713.0,2320.0,7260.0,7104.0,2852.0,8188.0,9749.0,1070.0,2304.0,7364.0,4364.0,793.0,3902.0,9679.0,8971.0,4199.0,7257.0,6384.0,1074.0,4434.0,811.0,1074.0,2456.0,8395.0,7292.0,9699.0,381.0,3658.0,4306.0,6196.0,4345.0,4650.0,7319.0,6722.0,1176.0,7454.0,4494.0,2972.0,9074.0,782.0,5950.0,1993.0,5283.0,1268.0,1539.0,8950.0
2230.0,9332.0,7461.0,3247.0,3361.0,4843.0,3217.0,7392.0,652.0,3449.0,8948.0,2430.0,4340.0,3691.0,9233.0,5506.0,7375.0,2944.0,5745.0,9201.0,8579.0,5107.0,529.0,7416.0,8733.0,7444.0,9649.0,243.0,7343.0,328.0,9274.0,9752.0,2625.0,2217.0,2648.0,6943.0,2536.0,1439.0,7130.0,6392.0,7813.0,5266.0,8011.0,7125.0,9520.0,1874.0,6857.0,4774.0,5214.0,6660.0
9235.0,9246.0,4846.0,1138.0,3224.0,7178.0,5437.0,5255.0,2574.0,8802.0,4479.0,1977.0,7269.0,296.0,7175.0,5029.0,3062.0,8703.0,6959.0,59.0,2843.0,9122.0,3085.0,9832.0,6738.0,3558.0,3565.0,802.0,1974.0,7649.0,2856.0,6196.0,6038.0,5938.0,2530.0,1246.0,8504.0,8827.0,4279.0,6459.0,9169.0,1546.0,9130.0,1261.0,6808.0,5997.0,7071.0,490.0,7663.0,9145.0
7725.0,9459.0,3183.0,3522.0,7482.0,7718.0,3091.0,228.0,4584.0,7808.0,6475.0,3347.0,9433.0,9325.0,9300.0,1811.0,2873.0,8510.0,4779.0,8475.0,4959.0,4747.0,8986.0,7497.0,8794.0,6296.0,8634.0,6439.0,7182.0,6439.0,3175.0,2576.0,1694.0,4925.0,1824.0,465.0,9831.0,6284.0,2607.0,8000.0,4544.0,5387.0,9783.0,8185.0,7032.0,6214.0,2294.0,534.0,4781.0,1024.0
6532.0,3537.0,6790.0,790.0,6883.0,3342.0,9159.0,2329.0,2008.0,3739.0,79.0,5473.0,9683.0,4245.0,1499.0,2829.0,8304.0,9356.0,7111.0,4302.0,2410.0,2125.0,3785.0,8222.0,7331.0,4324.0,6613.0,902.0,1766.0,5953.0,7763.0,4386.0,1658.0,5441.0,8414.0,9017.0,6346.0,9925.0,5781.0,7970.0,699.0,5428.0,7061.0,4774.0,8146.0,2735.0,3960.0,1923.0,2927.0,999.0
5370.0,3968.0,3785.0,2465.0,1925.0,2815.0,6531.0,123.0,1397.0,1085.0,9918.0,2125.0,613.0,9979.0,8093.0,4723.0,9811.0,8849.0,2335.0,9772.0,7778.0,8151.0,5804.0,783.0,566.0,6073.0,538.0,2385.0,3628.0,5852.0,759.0,943.0,999.0,9593.0,5666.0,5630.0,2638.0,2093.0,6554.0,787.0,4066.0,4207.0,8104.0,9124.0,3738.0,1573.0,685.0,777.0,5022.0,9669.0
5373.0,5076.0,3898.0,9144.0,9251.0,3138.0,6883.0,7860.0,7284.0,5143.0,17.0,108.0,6504.0,9693.0,9828.0,5265.0,994.0,5855.0,6936.0,7576.0,1480.0,8899.0,469.0,9204.0,9225.0,409.0,7147.0,5655.0,9756.0,6358.0,4160.0,7963.0,7942.0,5492.0,6101.0,7167.0,6186.0,7775.0,6599.0,2121.0,4104.0,2137.0,5523.0,3810.0,1959.0,6993.0,9403.0,2288.0,281.0,9639.0
9037.0,7617.0,5433.0,1469.0,7238.0,9086.0,2333.0,9120.0,5705.0,7123.0,2317.0,170.0,440.0,6272.0,4825.0,8630.0,9158.0,2866.0,4158.0,922.0,3429.0,4641.0,6507.0,2096.0,3067.0,5686.0,536.0,7855.0,4108.0,5988.0,4606.0,1547.0,2119.0,8740.0,4601.0,1229.0,7403.0,3246.0,137.0,2362.0,7466.0,1481.0,26.0,525.0,1520.0,8071.0,8496.0,5795.0,7940.0,3841.0
2794.0,440.0,9741.0,9918.0,8377.0,2907.0,7625.0,2935.0,2769.0,1555.0,459.0,1332.0,3584.0,6273.0,1133.0,3302.0,8961.0,6868.0,9269.0,3550.0,3393.0,7153.0,2058.0,4569.0,2806.0,7848.0,5966.0,2646.0,7900.0,2892.0,830.0,813.0,4822.0,417.0,3383.0,9584.0,2668.0,9177.0,84.0,4950.0,3588.0,2311.0,8036.0,5477.0,8274.0,7571.0,4467.0,2902.0,49.0,8286.0
8481.0,8398.0,6903.0,9828.0,7246.0,3653.0,2967.0,530.0,3340.0,7112.0,5196.0,5045.0,8839.0,9651.0,9147.0,9987.0,6105.0,4437.0,5986.0,8654.0,2116.0,2746.0,5256.0,8683.0,6556.0,6059.0,5100.0,5224.0,8373.0,372.0,5232.0,113.0,9897.0,8947.0,496.0,3776.0,8809.0,3656.0,5246.0,1291.0,6259.0,3271.0,4885.0,318.0,3008.0,5103.0,1165.0,2073.0,6562.0,9371.0
340.0,4709.0,5218.0,7257.0,2517.0,1782.0,300.0,7608.0,2699.0,3214.0,4743.0,4069.0,1604.0,3066.0,8274.0,2889.0,3584.0,2744.0,5137.0,6439.0,3725.0,5343.0,218.0,1869.0,9186.0,8181.0,8043.0,8658.0,2106.0,1553.0,6258.0,9121.0,6863.0,4655.0,5147.0,7971.0,4222.0,266.0,5789.0,6499.0,312.0,7063.0,8096.0,9546.0,2774.0,2409.0,3506.0,8324.0,7221.0,6670.0
5479.0,6474.0,3531.0,3187.0,1793.0,7373.0,1726.0,7094.0,1789.0,9644.0,6696.0,418.0,619.0,413.0,7565.0,7645.0,8716.0,8200.0,83.0,1046.0,9851.0,9273.0,6367.0,3833.0,5579.0,5488.0,2269.0,2270.0,1308.0,7213.0,2684.0,3921.0,7444.0,9358.0,1646.0,8906.0,7634.0,5542.0,2958.0,1428.0,2423.0,2109.0,1019.0,7777.0,6309.0,1412.0,8567.0,1798.0,204.0,9631.0
9887.0,7857.0,5901.0,903.0,9715.0,6255.0,4594.0,6887.0,4486.0,7248.0,2306.0,7118.0,8370.0,7208.0,3448.0,7932.0,2260.0,7304.0,1790.0,2635.0,4925.0,7604.0,3143.0,6671.0,4398.0,7126.0,3074.0,6676.0,4216.0,8743.0,8113.0,6240.0,5526.0,3852.0,5015.0,355.0,2523.0,730.0,2424.0,7312.0,26.0,5750.0,4660.0,7071.0,8737.0,6587.0,5110.0,3085.0,8724.0,4627.0
21.0,22.0,19.0,18.0,22.0,25.0,26.0,23.0,20.0,19.0,19.0,18.0,23.0,23.0,25.0,19.0,20.0,26.0,24.0,29.0,24.0,18.0,28.0,19.0,21.0,19.0,24.0,19.0,25.0,29.0,24.0,19.0,18.0,18.0,22.0,28.0,26.0,24.0,19.0,20.0,27.0,22.0,24.0,22.0,26.0,21.0,28.0,22.0,27.0,25.0
23.0,25.0,21.0,23.0,29.0,28.0,29.0,25.0,19.0,22.0,18.0,20.0,26.0,28.0,28.0,23.0,29.0,27.0,21.0,24.0,23.0,24.0,29.0,26.0,18.0,22.0,24.0,22.0,22.0,20.0,28.0,23.0,21.0,26.0,18.0,18.0,25.0,28.0,21.0,21.0,19.0,28.0,22.0,27.0,25.0,18.0,26.0,26.0,28.0,20.0
25.0,29.0,26.0,28.0,28.0,19.0,27.0,23.0,26.0,19.0,27.0,22.0,22.0,24.0,26.0,23.0,28.0,29.0,21.0,23.0,18.0,21.0,21.0,19.0,22.0,19.0,22.0,29.0,21.0,25.0,24.0,28.0,27.0,26.0,21.0,29.0,27.0,24.0,29.0,26.0,28.0,28.0,21.0,23.0,26.0,28.0,26.0,19.0,18.0,24.0
